player_id,player_slug,player_nickname,player_image_url,team_clan_name,enemy_clan_name,kills,deaths,assists,headshots,game_id,map_number,match_id,match_slug,team1_id,team2_id,team1_slug,team1_name,team1_image_url,team2_slug,team2_name,team2_image_url,team1_result,team2_result,team1_score,team2_score,bo_type,start_date,tier,tournament_id,tournament_name
31325,r3salt,r3salt,https://files.bo3.gg/uploads/player/31325/image/webp-ca12165e1830247f9e8d6347d962a8e4.webp,9Pandas,500,12,16,5,5,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
17725,cerq,CeRq,https://files.bo3.gg/uploads/player/17725/image/webp-9339202c9b603bd1e7c552d474fb1001.webp,500,9Pandas,16,9,4,7,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23232,krad,Krad,https://files.bo3.gg/uploads/player/23232/image/webp-67cfc664526ac1da56f15004684d6853.webp,9Pandas,500,6,13,1,2,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
26545,kair0n,KaiR0N-,https://files.bo3.gg/uploads/player/26545/image/webp-fa7b083a1ec9e4dbd35a1661285109a5.webp,9Pandas,500,13,12,8,7,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29336,d1ledez,d1Ledez,https://files.bo3.gg/uploads/player/29336/image/webp-9245ae71be5eefcb1ebf68bfdd60765d.webp,9Pandas,500,10,14,2,4,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23859,rainwaker,Rainwaker,https://files.bo3.gg/uploads/player/23859/image/webp-eab27c82b2047145944a2605d9d6f12f.webp,500,9Pandas,15,10,2,5,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29986,shalfey,shalfey,https://files.bo3.gg/uploads/player/29986/image/webp-d1f63d092787b1f85c9cf0923b857758.webp,9Pandas,500,13,11,3,10,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
20371,spellan,SPELLAN,https://files.bo3.gg/uploads/player/20371/image/webp-8a30371ec9433c3c30d568afb313a0a2.webp,500,9Pandas,6,10,5,3,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
24781,oxygen,Oxygen,https://files.bo3.gg/uploads/player/24781/image/webp-081bfef58e472a56e8d8c6241af3881e.webp,500,9Pandas,14,11,3,10,120626,2,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23859,rainwaker,Rainwaker,https://files.bo3.gg/uploads/player/23859/image/webp-eab27c82b2047145944a2605d9d6f12f.webp,500,9Pandas,13,11,5,7,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
26545,kair0n,KaiR0N-,https://files.bo3.gg/uploads/player/26545/image/webp-fa7b083a1ec9e4dbd35a1661285109a5.webp,9Pandas,500,14,15,5,7,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29986,shalfey,shalfey,https://files.bo3.gg/uploads/player/29986/image/webp-d1f63d092787b1f85c9cf0923b857758.webp,9Pandas,500,7,17,4,0,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23232,krad,Krad,https://files.bo3.gg/uploads/player/23232/image/webp-67cfc664526ac1da56f15004684d6853.webp,9Pandas,500,14,15,4,8,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
24781,oxygen,Oxygen,https://files.bo3.gg/uploads/player/24781/image/webp-081bfef58e472a56e8d8c6241af3881e.webp,500,9Pandas,12,14,5,11,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
18177,shipz,SHiPZ,https://files.bo3.gg/uploads/player/18177/image/webp-88b86a85ea1d25aef3c2e1bdd2894f96.webp,500,9Pandas,24,10,1,19,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
17725,cerq,CeRq,https://files.bo3.gg/uploads/player/17725/image/webp-9339202c9b603bd1e7c552d474fb1001.webp,500,9Pandas,15,9,4,6,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29336,d1ledez,d1Ledez,https://files.bo3.gg/uploads/player/29336/image/webp-9245ae71be5eefcb1ebf68bfdd60765d.webp,9Pandas,500,13,13,3,6,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
31325,r3salt,r3salt,https://files.bo3.gg/uploads/player/31325/image/webp-ca12165e1830247f9e8d6347d962a8e4.webp,9Pandas,500,11,15,1,8,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
20371,spellan,SPELLAN,https://files.bo3.gg/uploads/player/20371/image/webp-8a30371ec9433c3c30d568afb313a0a2.webp,500,9Pandas,11,16,4,5,120627,1,82160,9-pandas-vs-500-cs-go-04-03-2025,3599,5063,9-pandas,9 Pandas,https://files.bo3.gg/uploads/team/3599/image/webp-3e7d38e79e566e222ef5b5f4d8206d29.webp,500-cs-go,500,https://files.bo3.gg/uploads/team/5063/image/webp-711e36f414b5e29e22a3f42d84ef52b1.webp,L,W,0,2,3,2025-03-04T12:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29674,belchonokk,BELCHONOKK,https://files.bo3.gg/uploads/player/29674/image/webp-c9f2edc3071460c4e9eebb650359efe2.webp,PARIVISION,Sinners,13,11,3,5,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
38327,nota,nota,https://files.bo3.gg/uploads/player/38327/image/webp-db83e709a69988f0606b220e89ddad09.webp,PARIVISION,Sinners,13,9,3,8,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
24697,travis,TRAVIS,https://files.bo3.gg/uploads/player/24697/image/webp-195511ffa1419dccbed780fd3c48041c.webp,PARIVISION,Sinners,12,8,5,6,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
29610,moriisko,MoriiSko,https://files.bo3.gg/uploads/player/29610/image/webp-33eab8507da287bcde7dd64d98e882ac.webp,Sinners,PARIVISION,9,16,3,6,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
17799,jame,Jame,https://files.bo3.gg/uploads/player/17799/image/webp-3d47b51a573f69b349b3c3f211f27ce5.webp,PARIVISION,Sinners,15,8,3,4,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
25107,zedko,ZEDKO,https://files.bo3.gg/uploads/player/25107/image/webp-b57d65b1dc7954c8ecd512924dad4110.webp,Sinners,PARIVISION,11,14,3,9,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
25111,beastik,beastik,https://files.bo3.gg/uploads/player/25111/image/webp-36d6cf1fac553b86477fceec723700d7.webp,Sinners,PARIVISION,7,14,1,2,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
25109,shock-max-kvapil,SHOCK,https://files.bo3.gg/uploads/player/25109/image/webp-bc36c0a8d0c1e2c24a3d935425beeeb5.webp,Sinners,PARIVISION,14,13,2,11,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
17796,qikert,Qikert,https://files.bo3.gg/uploads/player/17796/image/webp-b33cdeb67200e49c3f888db6aed9b7aa.webp,PARIVISION,Sinners,15,10,7,10,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
47917,pepo,Pepo,https://files.bo3.gg/uploads/player/47917/image/webp-a0ce38012de3e17a4b06420c2bc29fcd.webp,Sinners,PARIVISION,4,13,4,2,120009,2,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
25111,beastik,beastik,https://files.bo3.gg/uploads/player/25111/image/webp-36d6cf1fac553b86477fceec723700d7.webp,Sinners,PARIVISION,9,14,4,5,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
38327,nota,nota,https://files.bo3.gg/uploads/player/38327/image/webp-db83e709a69988f0606b220e89ddad09.webp,PARIVISION,Sinners,13,18,5,10,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
25109,shock-max-kvapil,SHOCK,https://files.bo3.gg/uploads/player/25109/image/webp-bc36c0a8d0c1e2c24a3d935425beeeb5.webp,Sinners,PARIVISION,16,14,5,6,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
25107,zedko,ZEDKO,https://files.bo3.gg/uploads/player/25107/image/webp-b57d65b1dc7954c8ecd512924dad4110.webp,Sinners,PARIVISION,16,15,4,11,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
29674,belchonokk,BELCHONOKK,https://files.bo3.gg/uploads/player/29674/image/webp-c9f2edc3071460c4e9eebb650359efe2.webp,PARIVISION,Sinners,14,19,8,5,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
17796,qikert,Qikert,https://files.bo3.gg/uploads/player/17796/image/webp-b33cdeb67200e49c3f888db6aed9b7aa.webp,PARIVISION,Sinners,13,15,4,8,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
17799,jame,Jame,https://files.bo3.gg/uploads/player/17799/image/webp-3d47b51a573f69b349b3c3f211f27ce5.webp,PARIVISION,Sinners,16,11,2,7,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
24697,travis,TRAVIS,https://files.bo3.gg/uploads/player/24697/image/webp-195511ffa1419dccbed780fd3c48041c.webp,PARIVISION,Sinners,15,12,7,11,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
29610,moriisko,MoriiSko,https://files.bo3.gg/uploads/player/29610/image/webp-33eab8507da287bcde7dd64d98e882ac.webp,Sinners,PARIVISION,21,15,4,8,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
47917,pepo,Pepo,https://files.bo3.gg/uploads/player/47917/image/webp-a0ce38012de3e17a4b06420c2bc29fcd.webp,Sinners,PARIVISION,10,13,6,4,120010,1,81841,sinners-vs-parivision-04-03-2025-1,200,8171,sinners,SINNERS,https://files.bo3.gg/uploads/team/200/image/webp-c0636f3fb514c6b3c7dd6a0ddf63be63.webp,parivision,PARIVISION,https://files.bo3.gg/uploads/team/8171/image/webp-9eab270b3c8d2522cad3879c2a8f0774.webp,L,W,1,2,3,2025-03-04T11:30:00.000+00:00,b,3749,CCT Season 2 European Series 19
40628,fineshine,fineshine,https://files.bo3.gg/uploads/player/40628/image/webp-0c9c9ecc1813c2b0f4855ea278528a5e.webp,GUN5,ECSTATIC,6,15,4,1,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29232,anlelele,Anlelele,https://files.bo3.gg/uploads/player/29232/image/webp-1229abca2b1151fbc0726296aaa4a730.webp,ECSTATIC,GUN5,21,16,9,12,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
31779,sdaim,Sdaim,https://files.bo3.gg/uploads/player/31779/image/webp-ccb2e4bfa164f2c78ec3a8c1182e6350.webp,GUN5,ECSTATIC,9,17,4,4,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23852,tmb,TMB,https://files.bo3.gg/uploads/player/23852/image/webp-c1c8b36c9a35f0a08eb90df324e09b98.webp,ECSTATIC,GUN5,10,17,6,6,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
36877,xielo,xiELO,https://files.bo3.gg/uploads/player/36877/image/webp-a1c8288e907893c55b3e6b8e9fd719d7.webp,GUN5,ECSTATIC,11,20,9,9,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
25130,kristou,Kristou,https://files.bo3.gg/uploads/player/25130/image/webp-420d75d296149caa2b4647ebbe3a3893.webp,ECSTATIC,GUN5,18,13,7,9,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
35926,sirah,sirah,https://files.bo3.gg/uploads/player/35926/image/webp-096e79a45ff91ddd7f6a03c34a0136dd.webp,ECSTATIC,GUN5,11,11,5,8,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23706,lack1,Lack1,https://files.bo3.gg/uploads/player/23706/image/webp-7ff5913bbe7af7197fa2cc435bad8e94.webp,GUN5,ECSTATIC,18,16,3,10,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
