gid,sport,league,game_time,home,away,sb_name,player_name,price,updated,line,market,matchup,bet_url,sid
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Justin Champagnie Under 0.5,100,2025-03-04T00:05:27.300Z,0.5,Player Steals,Washington Wizards @ Miami Heat,,88523fb9-0ea5-4b38-949b-78c8c85bde23
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alexandre Sarr Over 0.5,-105,2025-03-04T00:07:20.420Z,0.5,Player Steals,Washington Wizards @ Miami Heat,,dc351593-25fc-4485-9fb7-769b7ba7109a
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Tyler Herro Over 27,-105,2025-03-04T00:07:19.604Z,27,Player Points,Washington Wizards @ Miami Heat,,843d8039-07bc-4825-ad62-483e38b0093c
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 3,118,2025-03-04T00:07:18.904Z,3,Player Assists,Washington Wizards @ Miami Heat,,0aa800e4-7f95-4ccb-8305-f9d931396991
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Tyler Herro Over 1.5,148,2025-03-04T00:07:19.809Z,1.5,Player Steals,Washington Wizards @ Miami Heat,,21563390-6efc-42cc-a057-c1b827755a5c
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Tyler Herro Over 1.5,106,2025-03-04T00:07:19.809Z,1.5,Player Blocks + Steals,Washington Wizards @ Miami Heat,,994861b4-d25f-47f9-9666-3962426f0fa1
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kyshawn George Under 1,102,2025-03-04T00:06:16.683Z,1,Player Steals,Washington Wizards @ Miami Heat,,15d7bf6c-09b5-4d6a-bbd8-c364fe61a957
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Khris Middleton Under 0.5,104,2025-03-04T00:06:13.968Z,0.5,Player Steals,Washington Wizards @ Miami Heat,,053e9d76-268b-4463-933d-c65a673ea5a1
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Khris Middleton Over 1.5,110,2025-03-04T00:07:17.709Z,1.5,Player Threes,Washington Wizards @ Miami Heat,,f906a6e1-2479-4e62-b0ae-0a0c69d24cee
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Under 2.5,106,2025-03-04T00:07:18.904Z,2.5,Player Points Q1,Washington Wizards @ Miami Heat,,ac5dd5ec-16cf-41c6-bf0e-4469ef5a520a
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 12.5,-105,2025-03-03T22:47:00.243Z,12.5,Player Points,Washington Wizards @ Miami Heat,,bf84f6ee-5371-44f8-be9a-fb70df66a3f9
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 2.5,-105,2025-03-04T00:07:18.904Z,2.5,Player Points Q1,Washington Wizards @ Miami Heat,,48b9e267-3297-4554-a099-01b47a6fe3d1
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Khris Middleton Over 0.5,-103,2025-03-04T00:06:13.968Z,0.5,Player Steals,Washington Wizards @ Miami Heat,,16a032e6-c4a5-445b-97e9-bfd5c854da1c
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Justin Champagnie Over 0.5,100,2025-03-04T00:05:27.300Z,0.5,Player Steals,Washington Wizards @ Miami Heat,,07fa51ab-f15f-4b24-a60f-d428fa1e3e7b
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Tyler Herro Under 1.5,-106,2025-03-04T00:07:19.809Z,1.5,Player Blocks + Steals,Washington Wizards @ Miami Heat,,a9ac62bc-af70-49bb-9f95-b051c7705fc9
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alexandre Sarr Under 0.5,106,2025-03-04T00:07:20.420Z,0.5,Player Steals,Washington Wizards @ Miami Heat,,f1130d77-ef2b-4b77-9b1d-f3dad5c0a4aa
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 16,104,2025-03-04T00:07:19.023Z,16,Player Points + Assists,Washington Wizards @ Miami Heat,,264b5b06-4f52-4645-bee5-f12323379ede
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Under 16,-104,2025-03-04T00:07:19.023Z,16,Player Points + Assists,Washington Wizards @ Miami Heat,,f469f7df-a494-45ce-b05d-0c3d82712eba
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Under 3,102,2025-03-04T00:07:18.904Z,3,Player Threes,Washington Wizards @ Miami Heat,,8209564f-a6ef-403d-a672-6d04233a1d77
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 3,-102,2025-03-04T00:07:18.904Z,3,Player Threes,Washington Wizards @ Miami Heat,,711237f9-0098-44e5-bda5-1cd90b168306
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 6,-108,2025-03-04T00:07:19.088Z,6,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,709b85f3-3598-4c03-96a6-78224e544fb3
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Under 6,110,2025-03-04T00:07:19.088Z,6,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,61a245a1-3234-43ec-a542-b544f63540d7
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Over 1,-108,2025-03-04T00:07:19.088Z,1,Player Blocks + Steals,Washington Wizards @ Miami Heat,,64ddf08f-c60e-47d9-a66c-aee99e9707a9
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Duncan Robinson Under 1,108,2025-03-04T00:07:19.088Z,1,Player Blocks + Steals,Washington Wizards @ Miami Heat,,1de9c9f7-3c57-4b75-b488-6c6e46c94ac5
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Carlton Carrington Over 1.5,108,2025-03-04T00:07:20.795Z,1.5,Player Turnovers,Washington Wizards @ Miami Heat,,2da904b5-64ce-4f7f-a61b-5cf2c8ad4ccb
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Carlton Carrington Under 1.5,-107,2025-03-04T00:06:16.683Z,1.5,Player Turnovers,Washington Wizards @ Miami Heat,,964d2701-00bf-490c-8c18-2607fa111e14
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Tyler Herro Under 27,100,2025-03-04T00:06:15.646Z,27,Player Points,Washington Wizards @ Miami Heat,,847601b6-1b8d-45dc-b8e9-654a09d97322
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 11.5,100,2025-03-04T00:07:17.857Z,11.5,Player Points,Washington Wizards @ Miami Heat,,7db06517-9e1f-4b36-9a74-6f623ec0e11b
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Under 11.5,100,2025-03-04T00:07:17.857Z,11.5,Player Points,Washington Wizards @ Miami Heat,,3fbc3638-6e82-4dd3-b685-9cb0afb7d4e8
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 2.5,124,2025-03-04T00:07:17.912Z,2.5,Player Threes,Washington Wizards @ Miami Heat,,f7b7fc48-320f-4e67-84cf-f0a9a5cc990d
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 4,120,2025-03-04T00:07:17.967Z,4,Player Rebounds,Washington Wizards @ Miami Heat,,c6bba0ec-d9e9-4468-ab33-45bd686d1587
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 13.5,100,2025-03-04T00:05:25.658Z,13.5,Player Points + Assists,Washington Wizards @ Miami Heat,,9f4c9fbc-819b-4e18-bca3-5379f8cafa99
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Under 13.5,100,2025-03-04T00:05:25.658Z,13.5,Player Points + Assists,Washington Wizards @ Miami Heat,,f0cc80ab-e2f3-444d-81ec-784006de3050
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 15.5,-101,2025-03-04T00:07:17.967Z,15.5,Player Points + Rebounds,Washington Wizards @ Miami Heat,,1f70ad69-d438-438c-9d5b-6aa279c5b05c
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Under 15.5,102,2025-03-04T00:07:17.967Z,15.5,Player Points + Rebounds,Washington Wizards @ Miami Heat,,f93c0496-25f1-41e7-8cd0-372ef3b1e232
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 17.5,100,2025-03-04T00:07:17.967Z,17.5,Player Points + Assists + Rebounds,Washington Wizards @ Miami Heat,,b6523f2c-e854-472a-be1f-c80b4daa6cc6
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Under 17.5,100,2025-03-04T00:07:17.967Z,17.5,Player Points + Assists + Rebounds,Washington Wizards @ Miami Heat,,164ac386-6140-4d29-8145-f50080a7c90d
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Over 1.5,104,2025-03-04T00:07:18.035Z,1.5,Player Blocks + Steals,Washington Wizards @ Miami Heat,,e37ec5ba-3c73-40a4-9358-3b4330bca90e
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alec Burks Under 1.5,-103,2025-03-04T00:07:18.035Z,1.5,Player Blocks + Steals,Washington Wizards @ Miami Heat,,142f8695-6167-4bef-b09c-cc4c4ae05303
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Carlton Carrington Under 4.5,-111,2025-03-04T00:07:20.949Z,4.5,Player Rebounds,Washington Wizards @ Miami Heat,,79c320d5-6b61-4d9b-a347-b6addfdcb322
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alexandre Sarr Over 1.5,112,2025-03-04T00:06:16.130Z,1.5,Player Turnovers,Washington Wizards @ Miami Heat,,3c059418-d9f1-44ec-b4df-5db175aff456
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alexandre Sarr Under 1.5,-111,2025-03-04T00:05:05.676Z,1.5,Player Turnovers,Washington Wizards @ Miami Heat,,d9e153b9-bb88-47dd-bfc4-d9fc05aaf0d1
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 1.5,-107,2025-03-04T00:06:13.576Z,1.5,Player Assists,Washington Wizards @ Miami Heat,,e3994276-f445-40d6-a601-bda824630cae
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 1.5,108,2025-03-04T00:07:17.564Z,1.5,Player Assists,Washington Wizards @ Miami Heat,,54f05c8f-b5f6-4451-99af-2cdff7861d98
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 1.5,125,2025-03-04T00:06:13.576Z,1.5,Player Threes,Washington Wizards @ Miami Heat,,a04d2125-9013-4ce5-802f-e868f746af8d
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 0.5,102,2025-03-04T00:05:42.107Z,0.5,Player Assists Q1,Washington Wizards @ Miami Heat,,091a2e2a-6428-4def-b994-3d63792d4fee
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 0.5,-102,2025-03-04T00:05:42.111Z,0.5,Player Assists Q1,Washington Wizards @ Miami Heat,,8eed6e81-1836-4be8-ac60-4837bbf9da49
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 0.5,1059,2025-03-04T00:06:13.673Z,0.5,Player Double Double,Washington Wizards @ Miami Heat,,50bf0555-1c49-4d53-9a11-84cbc371c3ea
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 9.5,106,2025-03-04T00:07:17.626Z,9.5,Player Points + Assists,Washington Wizards @ Miami Heat,,9754231e-9ad9-4aa6-8a1a-746dd0549163
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 9.5,-105,2025-03-04T00:07:17.626Z,9.5,Player Points + Assists,Washington Wizards @ Miami Heat,,1f9ba490-0b77-41d8-9fe3-82515574f32c
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 14,102,2025-03-04T00:07:17.626Z,14,Player Points + Rebounds,Washington Wizards @ Miami Heat,,96dba265-1f8c-4ec7-ad56-d9e54cc55a2c
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 8,-111,2025-03-04T00:07:17.626Z,8,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,8ddf38b0-c954-4fad-a73a-1cf277cbc120
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 1,106,2025-03-04T00:07:17.709Z,1,Player Blocks + Steals,Washington Wizards @ Miami Heat,,88bf26d3-9d9d-46fb-9a68-185a5be66143
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 1,-105,2025-03-04T00:07:17.709Z,1,Player Blocks + Steals,Washington Wizards @ Miami Heat,,5674ef05-deea-470f-b08f-198bb52f7e71
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 3.5,108,2025-03-04T00:06:14.696Z,3.5,Player Assists,Washington Wizards @ Miami Heat,,d186bf6d-b633-4a70-8154-7f5dbaee5632
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 3.5,-107,2025-03-04T00:06:14.696Z,3.5,Player Assists,Washington Wizards @ Miami Heat,,6465ca85-34c2-421d-a275-a7a0d6f7d83e
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 2,131,2025-03-04T00:07:18.552Z,2,Player Threes,Washington Wizards @ Miami Heat,,ad0dbeee-7d23-408a-b262-a795196ec1a0
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 3.5,-109,2025-03-04T00:05:50.273Z,3.5,Player Points Q1,Washington Wizards @ Miami Heat,,a5346a27-8d7a-4f91-abc6-df88877a66a5
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 3.5,112,2025-03-04T00:07:18.655Z,3.5,Player Points Q1,Washington Wizards @ Miami Heat,,2a7dc5b3-cba6-46b6-96b6-effe77c73b6e
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 4.5,110,2025-03-04T00:07:18.716Z,4.5,Player Rebounds,Washington Wizards @ Miami Heat,,3fabaffe-2ecb-4c55-9744-babddb1873ae
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 4.5,-108,2025-03-04T00:07:18.716Z,4.5,Player Rebounds,Washington Wizards @ Miami Heat,,453398fb-1cda-4cd0-912f-f4a4f5f3cc49
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 18.5,102,2025-03-04T00:07:18.716Z,18.5,Player Points + Assists,Washington Wizards @ Miami Heat,,1b6a460b-aeaf-4e7f-9c4a-77f81857296f
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 18.5,-101,2025-03-04T00:07:18.716Z,18.5,Player Points + Assists,Washington Wizards @ Miami Heat,,1bac9d26-d2ee-440e-8c26-d9674eaf5482
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 19.5,106,2025-03-04T00:07:18.716Z,19.5,Player Points + Rebounds,Washington Wizards @ Miami Heat,,03e1cb0b-4a18-4194-852f-b7276c7a7393
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 19.5,-104,2025-03-04T00:07:18.716Z,19.5,Player Points + Rebounds,Washington Wizards @ Miami Heat,,bc8a5e00-e1bb-4746-9d45-734b8bf50cae
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 8,102,2025-03-04T00:07:18.716Z,8,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,a8d7ef21-ed56-4367-b7fb-5f0324d24f2f
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 8,-102,2025-03-04T00:07:18.716Z,8,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,d6b94a3f-1d4f-44de-a2b6-13c7e4f753de
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 23,102,2025-03-04T00:07:18.716Z,23,Player Points + Assists + Rebounds,Washington Wizards @ Miami Heat,,f4d533ae-3bee-41c0-a3fc-83537679a48f
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 23,-101,2025-03-04T00:07:18.716Z,23,Player Points + Assists + Rebounds,Washington Wizards @ Miami Heat,,96c4ff8c-06ee-4cdf-a8e7-39d989da2217
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 8,112,2025-03-04T00:07:17.626Z,8,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,f9d63118-e793-4a28-9de9-58d9130fc4df
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 14,-101,2025-03-04T00:07:17.626Z,14,Player Points + Rebounds,Washington Wizards @ Miami Heat,,fe0c871d-5009-4531-8ee3-4738f930c7ce
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 7.5,-105,2025-03-04T00:07:17.564Z,7.5,Player Points,Washington Wizards @ Miami Heat,,7f73136d-ad52-4799-8e37-4e19909f92fe
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 7.5,106,2025-03-04T00:07:17.564Z,7.5,Player Points,Washington Wizards @ Miami Heat,,17078439-e30b-4e65-be3c-aec1de4ace48
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Over 6,-104,2025-03-04T00:07:17.626Z,6,Player Rebounds,Washington Wizards @ Miami Heat,,6eb0b6c3-7999-4608-8b80-fd9c9a0cf945
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Kevin Love Under 6,104,2025-03-04T00:07:17.626Z,6,Player Rebounds,Washington Wizards @ Miami Heat,,4f923ce9-9bce-4215-aa97-9277335425ea
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alexandre Sarr Over 8.5,-111,2025-03-04T00:06:17.256Z,8.5,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,9aa0957c-06a5-494f-8d64-7aafb04ce517
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Alexandre Sarr Under 8.5,112,2025-03-04T00:06:17.258Z,8.5,Player Assists + Rebounds,Washington Wizards @ Miami Heat,,a533652a-d965-41d4-b30a-20c3101f57fc
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Over 14.5,-105,2025-03-04T00:07:21.266Z,14.5,Player Points,Washington Wizards @ Miami Heat,,2d7ed424-31af-4e2e-9fd9-0687b83d019d
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Terry Rozier Under 14.5,106,2025-03-04T00:07:21.270Z,14.5,Player Points,Washington Wizards @ Miami Heat,,9719774a-0a3c-4582-9019-a60d6cea0608
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Over 6.5,108,2025-03-04T00:07:21.554Z,6.5,Player Points,Washington Wizards @ Miami Heat,,e9a63006-6ffa-4f93-ba3f-391af86fae5b
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Under 6.5,-108,2025-03-04T00:07:21.560Z,6.5,Player Points,Washington Wizards @ Miami Heat,,f467012d-0770-4986-ac5d-35740ecba677
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Over 1.5,-105,2025-03-04T00:07:21.564Z,1.5,Player Assists,Washington Wizards @ Miami Heat,,fa39b954-8a02-4043-9dbb-751b44b389db
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Under 1.5,106,2025-03-04T00:07:21.565Z,1.5,Player Assists,Washington Wizards @ Miami Heat,,19c9d83b-b6ee-49b2-b9e3-0ea3225d3c94
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Over 0.5,-108,2025-03-04T00:07:21.567Z,0.5,Player Rebounds Q1,Washington Wizards @ Miami Heat,,d13d9e07-8465-4d36-bacc-a1f44861ab8f
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Under 0.5,110,2025-03-04T00:07:21.568Z,0.5,Player Rebounds Q1,Washington Wizards @ Miami Heat,,703010ea-2c44-435f-afa2-52a769ed20bf
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Over 8,-101,2025-03-04T00:07:21.636Z,8,Player Points + Assists,Washington Wizards @ Miami Heat,,d59088b7-61dc-4b4e-8212-7d73b1a9ca47
c34df215-3946-4167-8032-89e147c1196e,BASKETBALL,NBA,2025-03-04T00:45:00.000Z,Miami Heat,Washington Wizards,Dabble,Haywood Highsmith Under 8,102,2025-03-04T00:07:21.639Z,8,Player Points + Assists,Washington Wizards @ Miami Heat,,8dfc2f08-a067-4883-a607-14bd3aa2b72c
